id,text,question_code_type,tags,class
37460690,main string args string user user string password password string host host name port string remote file home john test txt string yes yes jsch jsch jsch session session jsch get session user host port session set password password session set config strict host key checking system println establishing connection session connect channel channel session open channel exec after ask confirmation password channel exec channel set command ssh server name channel connect input stream output channel get input stream system println aafter stream read byte output read string builder output buffer string builder read byte 0xffffffff system println read read byte output buffer append read byte read byte output read system println output buffer string channel disconnect exception system err print error message,function,"['java', 'ssh']",ssh
26777784,com jcraft jsch import java io ioexception import java io input stream import java util logging level import java util logging logger public sshmanager private logger logger logger get logger sshmanager get name private jsch jsch sshchannel private string str user name private string str connection ip private int connection port private string str password private session ses connection private int time out private common constructor actions string user name string password string connection ip string known hosts file name jsch sshchannel jsch try jsch sshchannel set known hosts known hosts file name jsch exception jsch log error jsch get message str user name user name str password password str connection ip connection ip public sshmanager string user name string password string connection ip string known hosts file name common constructor actions user name password connection ip known hosts file name int connection port int time out public sshmanager string user name string password string connection ip string known hosts file name connection port common constructor actions user name password connection ip known hosts file name int connection port connection port int time out public sshmanager string user name string password string connection ip string known hosts file name connection port time out milliseconds common constructor actions user name password connection ip known hosts file name int connection port connection port int time out time out milliseconds public string connect string error message null try ses connection jsch sshchannel get session str user name str connection ip int connection port ses connection set password str password uncomment this for testing purposes but do not use in production ses connection set config strict host key checking java util properties config java util properties config put strict host key checking ses connection set config config ses connection connect int time out jsch exception jsch system println connection failed error message jsch get message error message private string log error string error message error message null logger log level severe object str connection ip int connection port error message error message private string log warning string warn message warn message null logger log level warning object str connection ip int connection port warn message warn message public string send command string command string builder output buffer string builder try channel channel ses connection open channel exec channel exec channel set command command channel connect input stream command output channel get input stream read byte command output read read byte 0xffffffff output buffer append read byte read byte command output read channel disconnect ioexception io log warning io get message null jsch exception jsch log warning jsch get message null output buffer string public close ses connection disconnect,class,"['java', 'python', 'ssh', 'remote-access', 'jsch']",ssh
26550571,remove directory string path session session interrupted exception channel exec channel exec null channel exec channel exec session open channel exec string command rm rf path channel exec set command command channel exec connect thread sleep channel exec disconnect jsch exception e1 false true,function,"['java', 'ssh', 'jsch']",ssh
45479647,main string args below declared defined sftp host port user local key make connection string sftphost ip sftpport string sftpuser user file id rsa id dsa based algorithm used create key string private key file string sftpworkingdir folder jsch sch jsch session session null channel channel null channel sftp channel sftp null sch add identity private key system println private key added session sch get session sftpuser sftphost sftpport system println session created java util properties config java util properties config put strict host key checking session set config config session connect channel session open channel sftp channel connect system println shell channel connected channel sftp channel sftp channel channel sftp cd sftpworkingdir system println changed directory jsch exception todo auto generated block print stack trace sftp exception todo auto generated block print stack trace channel sftp null channel sftp disconnect channel sftp exit channel null channel disconnect session null session disconnect,function,"['java', 'google-app-engine', 'ssh', 'datareader', 'calc']",ssh
10312802,register key pair jsch sch file hehe ssh mkdirs file private key file hehe ssh id rsa file public key file hehe ssh id rsa pub private key exists public key exists key pair key pair key pair gen key pair sch key pair rsa key pair key pair write private key private key get absolute path key pair write public key public key get absolute path hehekey true jsch exception system println gen key pair rsa print stack trace file not found exception system println gen key pair rsa print stack trace ioexception system println gen key pair rsa print stack trace false sch add identity private key get absolute path true jsch exception system println sch add identity print stack trace false public test jsch jsch jsch jsch set logger logger enabled true log string system println log jsch register key pair jsch string private key hehe ssh id rsa suppress warnings unused string public key hehe ssh id rsa pub session session jsch get session cisco jsch add identity private key cisco java util properties config java util properties config put strict host key checking session set config config session connect system println a4 channel shell channel channel shell session open channel shell system println a5 system println a6 channel connect jsch exception ex system println ex get message ex print stack trace exception,function,"['java', 'rsa', 'aes', 'cisco', 'jsch']",ssh
49243259,lport string rhost redacted string host redacted int rport string user redacted string password redacted string dbuser name redacted string dbpassword redacted string url jdbc mysql localhost lport db string driver name com mysql jdbc driver connection conn null session session null statement stmt null public init sqlexception set strict host key checking property avoid unknown host key issue java util properties config java util properties config put strict host key checking jsch jsch jsch session jsch get session user host session set password password session set config config session connect system println connected assinged port session set port forwarding lport rhost rport system println localhost assinged port rhost rport system println port forwarded mysql database connectivity class name driver name new instance conn driver manager get connection url dbuser name dbpassword system println database connection established system println done,code_block,"['java', 'mysql', 'jsch']",ssh
12595437,user auth ki main string arg jsch jsch jsch string host null arg length host arg host joption pane show input dialog enter username hostname system get property user name localhost string user host substring host index of host host substring host index of session session jsch get session user host username passphrase given via user info user info ui my user info session set user info ui session connect string new pass session get user info get password got null value thats null pointer exception occur system print new pass channel channel session open channel shell input stream byte array input stream new pass get bytes channel set input stream channel set output stream system channel connect exception system println my user info user info uikeyboard interactive string passwd jtext field password field jtext field jpassword field grid bag constraints gbc grid bag constraints grid bag constraints northwest grid bag constraints none insets container panel override string prompt keyboard interactive string destination string name string instruction string prompt echo todo auto generated method stub panel jpanel panel set layout grid bag layout gbc weightx gbc gridwidth grid bag constraints remainder gbc gridx panel add jlabel instruction gbc gbc gridy gbc gridwidth grid bag constraints relative jtext field texts jtext field prompt length prompt length gbc fill grid bag constraints none gbc gridx gbc weightx panel add jlabel prompt gbc gbc gridx gbc fill grid bag constraints horizontal gbc weighty echo texts jtext field texts jpassword field panel add texts gbc gbc gridy joption pane show confirm dialog null panel destination name joption pane ok cancel option joption pane question message joption pane ok option string response string prompt length prompt length response texts get text response null cancel override string get passphrase todo auto generated method stub null override string get password todo auto generated method stub passwd override prompt passphrase string arg0 todo auto generated method stub false override prompt password string message todo auto generated method stub object ob password field result joption pane show confirm dialog null ob message joption pane ok cancel option result joption pane ok option passwd password field get text true false override prompt yes no string str todo auto generated method stub object options yes foo joption pane show option dialog null str warning joption pane default option joption pane warning message null options options foo override show message string message joption pane show message dialog null message todo auto generated method stub,class,['java'],ssh
34433844,the command equal powershell run powershell correctly private execute command string command channel exec channel channel exec session open channel exec channel exec channel set command command output stream channel get output stream input stream channel get input stream channel connect write mkdir test get bytes flush tmp channel get exit status available read tmp system print string tmp channel closed system println exit status channel get exit status thread sleep exception ee system println ee channel disconnect ioexception todo auto generated block print stack trace jsch exception todo auto generated block print stack trace,function,"['java', 'spring', 'ssh', 'channel', 'execcommand']",ssh
11461679,sshclient ssh sshclient ssh connect ssh auth password abcde fgh char array session session ssh start session command cmd session exec cd home abcde desktop system println ioutils read fully cmd get input stream string cmd join time unit seconds system println exit status cmd get exit status session close ssh disconnect,code_block,"['java', 'ssh', 'sshj']",ssh
32024651,main string args exception string usr args string host args string password args jsch jsch jsch session session jsch get session usr host string pwd password session set password pwd hashtable string string config hashtable string string config put strict host key checking session set config config session connect session set server alive interval channel exec channel exec channel exec session open channel exec string cmd tail var log messages channel exec set command cmd input stream channel exec get input stream channel exec connect buffered reader buffered reader buffered reader input stream reader buffered reader ready string line buffered reader read line system println line thread sleep buffered reader close channel exec send signal sigint channel exec disconnect session disconnect system println exit,function,"['java', 'ssh', 'jsch']",ssh
47811402,execute shell commands connection connection list string command list exception session session connection open session input stream stdout stream gobbler session get stdout session request dumb pty session start shell string command command list the next line java io ioexception session exec command command buffered reader br buffered reader input stream reader stdout string line br read line string builder shell output string builder line null shell output append line line br read line session close,function,"['java', 'ssh']",ssh
49023238,jsch jsch jsch string private key path home abc ssh id rsa jsch add identity private key path properties config properties config put strict host key checking session session jsch get session user session set config config session connect channel channel session open channel shell output stream ops channel get output stream print stream ps print stream ops true channel connect ps println cdbb tail logs bbmq log grep saurabh input stream channel get input stream tmp true read tmp system print string tmp,code_block,['java'],ssh
9276487,java io ioexception import java util logging console handler import java util logging level import java util logging logger import javax jmdns jm dns import javax jmdns service event import javax jmdns service listener sample code service discovery using jm dns service listener run main method it listens http services lists changes system author werner randelshofer public discover services sample listener service listener override service added service event event system println service added event get name event get type override service removed service event event system println service removed event get name event get type override service resolved service event event system println service resolved event get info param args command line arguments main string args activate lines see log messages jm dns log false log logger logger logger get logger jm dns get name console handler handler console handler logger add handler handler logger set level level finer handler set level level finer jm dns jmdns jm dns create string type http tcp local args length type args jmdns add service listener type sample listener system println press enter quit system read stub jmdns close system println done ioexception print stack trace,class,"['java', 'jmdns']",ssh
9408831,com jscape inet ssh import com jscape inet ssh util ssh parameters import java io public sshexamplelalit ssh listener state ssh connection private connected false public sshexamplelalit ssh ssh null create ssh instance ssh parameters params ssh parameters sacsun mwctrl m33tz0n3 system print sacsun unix server connected ssh ssh params register capture events ssh add ssh listener system println sacsun connecting please wait ssh script script ssh script ssh ssh task task ssh task sacsun sh 07gretchen01965 07gretchen01965 connect script add task task ssh connect script complete system println waiting thread sleep exception print stack trace connected ssh disconnect exception captures ssh connected event public connected ssh connected event ev system println connected ev get host connected true system println connected server ev get host captures ssh data received event public data received ssh data received event ev ev get data captures ssh disconnected event public disconnected ssh disconnected event ev system println wait server disconnecting ev get host connected false main method ssh example public main string args sshexamplelalit test sshexamplelalit,class,"['java', 'jsp']",ssh
48567286,sshconnect string file ssh keys config jan main string args sshconnect invoke invoke jsch sch jsch sch add identity file session session sch get session my user name github company com session connect jsch exception print stack trace,class,"['java', 'ssh', 'jsch']",ssh
41376900,ssh exec password string host string username string password string command app obj app app port create jsch object this object execute shell commands scripts server jsch jsch jsch open session username host port set password call connect session connect opens new connection remote ssh server once connection established initiate channel channel needed connect remotely execution program java util properties config java util properties config put strict host key checking session session jsch get session username host port session set config config session set password password session connect create excution channel session channel exec channel exec channel exec session open channel exec gets input stream channel all data arriving messages remote side read stream input stream channel exec get input stream set command want execute in remote shell script string str command channel exec set command str channel exec connect read output input stream set buffered reader reader buffered reader input stream reader string line line reader read line null system println line retrieve exit status remote command corresponding channel exit status channel exec get exit status safely disconnect channel disconnect session if done may cause resource leak channel exec disconnect session disconnect exit status system println done exit status set exit status obj app write logs done exit status set exit status system println done error obj app write logs done error system println done obj app write logs ssh connection successful exception system err println error string writer sw string writer print writer pw print writer sw true print stack trace pw obj app write logs sw get buffer string,function,"['java', 'ssh', 'copssh']",ssh
45801314,com jcraft jsch import sshtest exec my user info import java io public sshconnection main string args jsch jsch jsch string user user id string host unixmachines company corp session session jsch get session user host user info ui my user info session set user info ui session connect string command pwd channel channel session open channel exec input stream channel get input stream channel exec channel set command command channel exec channel set err stream system err channel connect buffered reader reader buffered reader input stream reader string line index line reader read line null system println index line tmp true available read tmp system print string tmp channel closed available system println exit status channel get exit status thread sleep exception ee channel disconnect session disconnect exception system println,class,"['java', 'linux', 'unix', 'ssh']",ssh
43170483,execute command string username string pwd string hostname port jsch exception ioexception jsch sch jsch session session sch get session username hostname port session set password pwd properties properties properties properties put strict host key checking session set config properties session connect channel exec channel exec channel exec session open channel exec channel exec set command scp home rish haha txt output stream output stream channel exec get output stream data input stream input stream data input stream channel exec get input stream data output stream fos channel exec connect buf buf output stream write buf output stream flush true check ack input stream read input stream read buf filesize 0l true input stream read buf error buf filesize filesize 10l buf string file null input stream read buf buf 0x0a file string buf send buf output stream write buf output stream flush string file name data data get package name crearofile random next int txt string file name data data rish crearo trial haha txt file file1 file file name file1 exists file1 delete file1 create new file log tag file created log tag file created read content lfile fos data output stream file output stream file name string count count input stream read utf null system println count fos write bytes count fos close check ack input stream system exit input stream close send buf output stream write buf output stream flush session disconnect,function,"['java', 'android', 'jsch']",ssh
17989883,jsch jsch jsch session session null jsch add identity privatekey ppk password session jsch get session user session set config strict host key checking channel channel session open channel sftp channel connect channel sftp sftp channel channel sftp channel sftp channel put users test txt home user test txt sftp channel exit session disconnect,code_block,"['java', 'ssh', 'jsch']",ssh
23791014,ssh server credentials string host string user login string password password port the host want send http requests remote host string remote host test com remote port properties config properties config put strict host key checking jsch jsch jsch session session jsch get session user host port session set password password session set config config session connect channel channel session get stream forwarder remote host remote port the get request string cmd get foo foo http input stream channel get input stream output stream channel get output stream channel connect bytes cmd get bytes input stream byte array input stream cmd get bytes utf num read num read read bytes write bytes num read flush channel disconnect session disconnect system println request supposed sent buffered reader reader buffered reader input stream reader string line line reader read line null system println line java io ioexception exc system println exc string exception print stack trace,code_block,"['java', 'http', 'ssh', 'jsch', 'channel']",ssh
34743398,connect ssh sqlexception java util properties config java util properties jsch jsch jsch jsch set logger my logger session jsch get session ssh user ssh host jsch add identity ssh key filepath ssh password config put strict host key checking config put connection attempts session set config config session connect system println ssh connected class name driver name new instance assinged port session set port forwarding local port remote host remote port system println localhost assinged port ssh host remote port system println port forwarded exception print stack trace,function,"['java', 'mysql', 'database', 'jdbc', 'ssh']",ssh
36151893,jsch jsch jsch string host null host string private key test key string cmd string command jsch add identity private key session session jsch get session user1 host channel channel session open channel shell user info ui my user info prompt yes no string message true session set user info ui session connect output stream ops channel get output stream print stream ps print stream ops true channel connect ps println cmd ps println command ps close input stream channel get input stream bt available read bt read string str string bt system print str channel null channel disconnect session disconnect system println channel connected,code_block,"['java', 'ssh']",ssh
21083525,java io ioexception import org apache commons exec command line import org apache commons exec default executor import org apache commons exec execute watchdog public apache run sshkeygen param args command line arguments public main string args ioexception string line acro rd32 exe file get absolute path string line execute ssh ssh keygen exe command line cmd line command line parse line default executor executor default executor watchdog executor set exit value execute watchdog watchdog execute watchdog executor set watchdog watchdog exit value executor execute cmd line exception exc system println error exc handle exception,class,"['java', 'ssh', 'command']",ssh
54188208,import com jcraft jsch channel exec import com jcraft jsch jsch import com jcraft jsch session import java io input stream public test jsch jsch instance jsch main string args exception session session jsch instance get session username domain session set password password session set config strict host key checking session connect channel exec channel channel exec session open channel exec channel set input stream null input stream err channel get err stream input stream channel get input stream channel set command sudo service rscedit start channel connect channel get exit status thread sleep command stays stuck eof sent input stream result err available err string builder response builder string builder result available response builder append result read system println response builder channel disconnect session disconnect,class,"['java', 'jsch']",ssh
48974382,main string args ioexception sshclient ssh sshclient ssh load known hosts ssh connect host port ssh auth password user passwd ssh use compression string src system get property user home file separator test file ssh new scpfile transfer upload file system file src tmp ssh disconnect ssh close,function,"['java', 'authentication', 'ssh', 'sshj']",ssh
56758040,string user user string ssh pwd pwd string host host stored open ssh key file found error shoud move file string key pk int port basic ssh connection stuff jsch jsch jsch session jsch get session user host port jsch add identity key ssh pwd get bytes,code_block,"['java', 'android', 'ssh', 'jsch']",ssh
18401248,ssh wrapper ssh ssh wrapper ssh connect ssh login ssh set prompt c898vqz ssh waitfor system println pwd ssh send pwd ssh disconnect system println ssh get class java io ioexception print stack trace,code_block,"['java', 'unix', 'ssh']",ssh
4194439,jsch shell jsch string command cd home src session session shell get session username host port my user info ui my user info ui set password password session set user info ui session connect channel session open channel shell server buffered reader input stream reader channel get input stream server channel get output stream channel connect server write command get bytes server flush,code_block,"['java', 'ssh', 'jsch']",ssh
31625969,java io file import java io file input stream import java io file not found exception import com jcraft jsch channel import com jcraft jsch channel sftp import com jcraft jsch jsch import com jcraft jsch jsch exception import com jcraft jsch session import com jcraft jsch sftp exception public scp scp transfer string sftphost ip address sftpport string sftpuser username string sftppass password string sftpworkingdir working dir path session session null channel channel null channel sftp channel sftp null system println preparing host information sftp jsch jsch jsch session jsch get session sftpuser sftphost sftpport session connect jsch exception todo auto generated block print stack trace session set password sftppass java util properties config java util properties config put strict host key checking session set config config session connect jsch exception todo auto generated block print stack trace system println host connected channel session open channel sftp jsch exception todo auto generated block print stack trace channel connect jsch exception todo auto generated block print stack trace system println sftp channel opened connected channel sftp channel sftp channel system println sftpworkingdir channel sftp cd sftpworkingdir sftp exception todo auto generated block print stack trace string path system get property user home file file users khun test file txt channel sftp put file input stream get name file not found exception todo auto generated block print stack trace sftp exception todo auto generated block print stack trace system println file transfered successfully host channel sftp exit system println sftp channel exited channel disconnect system println channel disconnected session disconnect system println host session disconnected get absolute path delete system println file deleted main string args transfer,class,"['java', 'file', 'jsch']",ssh
39888609,com jcraft jsch import java util properties public scp files main string arg todo code application logic jsch jsch null session session null channel channel null string user name user string host unixserver1 string pass string phrase string known host file home user ssh known hosts string rsa home user ssh id rsa jsch jsch session jsch get session user name host session set password pass jsch add identity rsa phrase get bytes jsch set known hosts known host file properties prop properties prop put strict host key checking session set config prop session connect channel connect string command unix command channel session open channel exec channel exec channel set command command exception print stack trace channel disconnect session disconnect,class,"['java', 'unix', 'jsch']",ssh
42975994,jsch ssh jsch jsch set config file transfer constants strict host key checking file transfer constants no session session ssh get session user name host port session set password password session connect channel channel session open channel file transfer constants sftp channel connect channel sftp sftp channel sftp channel sftp cd remote directory path sftp lcd local directory path sftp get remote directory path remote file name remote file name,code_block,"['java', 'unix', 'sftp', 'sudo', 'jsch']",ssh
30777420,before public setup system println setup running string filename web content web inf classes application context xml ctx file system xml application context filename sf session factory ctx get bean session factory session sf open session transaction synchronization manager bind resource sf session holder after public tear down system println tear down running session holder holder session holder transaction synchronization manager get resource sf session holder get session flush transaction synchronization manager unbind resource sf session factory utils close session private session factory sf private application context ctx,function,"['java', 'spring', 'hibernate', 'junit']",ssh
14276246,main string args string header begin rsa private key string footer end rsa private key key pair generator key pair generator key pair generator key pair generator get instance rsa key pair generator initialize secure random private key private key key pair generator gen key pair get private string key string base64 encode base64 private key get encoded string buffer pem string buffer header len key length idx idx len idx pem append key substring idx idx len idx len pem append footer string private key str pem string system println private key str com jcraft jsch key pair load null private key str get bytes null jsch exception todo auto generated block print stack trace no such algorithm exception e1 todo auto generated block e1 print stack trace,function,"['java', 'ssh', 'rsa', 'jsch']",ssh
40206424,long in background string params try system set property http keep alive false jsch jsch jsch session session jsch get session root session set password password session set timeout properties props properties props put strict host key checking session set config props session connect channel exec channel channel exec session open channel exec params poweroff log public server wird heruntergefahren params reboot log public server wird neugestartet channel set command params channel connect channel disconnect session disconnect jsch remove all identity jsch null long exception ex log public ex get message long,function,"['java', 'android', 'ssh', 'jsch']",ssh
46802110,session session null channel channel null jsch jsch jsch session jsch get session ftp user name ftp host ftp port session null exception session null session set password ftp password session set timeout session set config strict host key checking session connect,code_block,"['java', 'ssh', 'jsch', 'jaas']",ssh
31477843,connect string host string user string password exception host host user user password password ssh sshclient ssh add host key verifier promiscuous verifier ssh connect host port ssh auth password user password session ssh start session session allocate default pty shell session start shell expect expect builder output shell get output stream inputs shell get input stream shell get error stream input filters remove colors remove non printable exception on failure timeout time unit seconds build string result expect expect matchers contains prompt get input console out add result,function,"['java', 'tomcat7', 'expectit']",ssh
9283556,sshclient ssh sshclient ssh connect ec2 xxxxxxx compute amazonaws com ssh auth publickey ubuntu get pem as string users ec2 pem session session ssh start session session exec echo test home ubuntu testfile,code_block,"['java', 'ssh', 'amazon-ec2', 'sshj']",ssh
13937965,custom agent java https blogs oracle com jmxetc entry connecting firewall using jmx package example rmi agent import java io ioexception import java lang management management factory import java net inet address import java rmi registry locate registry import java util hash map import javax management mbean server import javax management remote jmxconnector server import javax management remote jmxconnector server factory import javax management remote jmxservice url this custom agent start rmi connector server using port example rmi agent port author dfuchs public custom agent custom agent premain string agent args ioexception ensure cryptographically strong random number generator used choose object number see java rmi server obj id system set property java rmi server random ids true start rmi registry port specified example rmi agent port port integer parse int system get property example rmi agent port system println create rmi registry port port locate registry create registry port retrieve platform mbean server system println get platform mbean server mbean server mbs management factory get platform mbean server environment map system println initialize environment map hash map string object env hash map string object this would enable security left sake example create rmi connector server as specified jmxservice url rmiserver stub registered rmi registry running local host port name jmxrmi this name box management agent uses register rmiserver stub the port specified service jmx rmi hostname port second port rmi connection objects exported here use port choose rmi registry the port rmi registry specified second part url rmi hostname port system println create rmi connector server string hostname inet address get local host get host name jmxservice url url jmxservice url service jmx rmi hostname port jndi rmi hostname port jmxrmi added allow connection firewall we use port export rmi connection objects jmxservice url url jmxservice url service jmx rmi hostname port jndi rmi hostname port jmxrmi now create server jmxservice url jmxconnector server cs jmxconnector server factory new jmxconnector server url env mbs start rmi connector server system println start rmi connector server port port cs start,class,"['java', 'jmx']",ssh
31655938,string remote host user name string remote host name xx xxx xx int port string key home ssh id rsa string deploy path home schreibtisch ssh example jsch jsch jsch creating identity jsch add identity key system println identity added session session jsch get session remote host user name remote host name port system println session created properties config properties config put strict host key checking session set config config session connect,code_block,"['java', 'ssh', 'jsch', 'private-key']",ssh
31726204,main string args string user john string password mypassword string host int port try jsch jsch jsch session session jsch get session user host port session set password password session set config strict host key checking system println establishing connection session connect system println connection established system println crating sftp channel channel sftp sftp channel channel sftp session open channel sftp sftp channel connect system println sftp channel created input stream null sftp channel get remote file buffered reader br buffered reader input stream reader string line line br read line null system println line br close catch exception system err print,function,"['java', 'ssh', 'connection', 'sftp', 'jsch']",ssh
42788509,jsch jsch jsch string public key home testuser ssh id rsa pub jsch add identity public key session jsch get session sftp username sftp hostname sftp port session set config preferred authentications publickey keyboard interactive password jsch exception logger error unable obtain session,code_block,"['java', 'sftp', 'jsch', 'public-key']",ssh
20302550,com sys videostreamer import java io ioexception import android app activity import android os bundle import android view menu import android view view import android widget button import android widget toast import ch ethz ssh2 connection import ch ethz ssh2 session public options activity override create bundle saved instance state create saved instance state set content view layout activity options button startssh button find view by id id camera start system println pass startssh set on click listener view on click listener click view string hostname xx string username username string password password create connection instance connect connection ssh connection hostname ssh connect authorized ssh authenticate with password username password authorized false ioexception could authenticate connection please authorized create session session session ssh open session session exec command mkdir test terminate session session close terminate connection ssh close ioexception print stack trace system err system println get message system exit override create options menu menu menu inflate menu adds items action bar present get menu inflater inflate menu options menu true,class,"['java', 'android', 'ssh', 'raspberry-pi']",ssh
30306437,connect assigned port local port remote host port remote port string remote host myserver011 jsch jsch jsch create ssh session port ssh port open firewall setup session session jsch get session companyusername remote host session set password password additional ssh options see ssh config manual options set options according requirements java util properties config java util properties config put strict host key checking config put compression yes config put connection attempts session set config config connect session connect create tunnel port forwarding this basically instructing jsch session send data received local port local machine remote port remote host assigned port port assigned jsch use may always local port assigned port session set port forwarding local port remote host remote port system println ssh connection succes jsch exception print stack trace logger log level severe get message assigned port logger log level severe port forwarding failed,function,"['java', 'ssh', 'jsch']",ssh
13496294,connection conn connection host name port conn add connection monitor connection monitor override connection lost throwable reason system println connection lost reason get message conn connect null conn authenticate with public key user keyfile password thread sleep sleep thread seconds session sess conn open session sess exec command ls conn close,code_block,"['java', 'session', 'ssh', 'libssh2']",ssh
33626912,java io input stream com jcraft jsch channel com jcraft jsch channel exec com jcraft jsch jsch com jcraft jsch session sshcommand executor param args main string args string host xxxxxxx string user xxxxxxx string password xxxxxxx string command1 cd test test sh java util properties config java util properties config put strict host key checking jsch jsch jsch session session jsch get session user host session set password password session set config config session connect system println connected channel channel session open channel exec channel exec channel set command command1 channel set input stream null channel exec channel set err stream system err input stream channel get input stream channel connect tmp true available read tmp system print string tmp channel closed system println exit status channel get exit status thread sleep exception ee channel disconnect session disconnect system println done exception print stack trace,class,"['java', 'ssh']",ssh
22307169,ftpsclient ftps client ftpsclient tls false log debug using tls ftpclient config ftp client config ftpclient config ftpclient config syst unix ftp client config set server language code de ftps client configure ftp client config ftps client add protocol command listener print command listener print writer system outputs conversation console ftps client connect domain set protection buffer size ftps client exec pbsz set data channel protection private ftps client exec prot ftps client login username password ftps client enter local passive mode ftps client change working directory filepath ftps client exec pbsz set data channel protection private ftps client exec prot ftps client list files ftps client logout,code_block,"['java', 'netbeans']",ssh
4856326,com test sftp import java io file import java text date format import java util calendar import java util date import java util properties import com sshtools daemon ssh server import com sshtools j2ssh sftp client import com sshtools j2ssh ssh client import com sshtools j2ssh authentication authentication protocol state import com sshtools j2ssh authentication password authentication client import com sshtools j2ssh configuration ssh connection properties import com sshtools j2ssh sftp sftp file import com sshtools j2ssh transport console known hosts key verification import com sshtools j2ssh transport ignore host key verification import com sshtools j2ssh transport invalid host file exception import com sshtools j2ssh transport publickey ssh public key import java io buffered input stream import java io data input stream import java io file input stream import java io file output stream import java io ioexception import java io input stream import java net malformed urlexception import java net uri import java net url public sftp test param args string user name string uri date date string sdate date format formatter string service start string hostname null string username null string password null string hostname1 null string username1 null string password1 null string remotepath null string localpath null string remote filename null con ssh client ssh null sftp client sftp null sftp file sstp null try hostname username xxxxx password xxxxxxx ssh client client ssh client ssh connection properties connection properties ssh connection properties connection properties set transport provider ssh connection properties use standard socket use standard socket use socks4 proxy use socks5 proxy connection properties set proxy host inetgate highmark com connection properties set proxy port connection properties set host hostname connection properties set port client connect connection properties ignore host key verification password authentication client authentication client password authentication client authentication client set username username authentication client set password password result client authenticate authentication client system println result value result result authentication protocol state complete system println success authentication else system println failed authentication system println client connected sftp client sftp client client open sftp client string localpath documents settings lidkv15 desktop images sftp client lcd localpath sftp client cd file folder file documents settings user desktop images file list of files folder list files list of files length list of files file string str documents settings lidkv15 desktop images list of files get name sftp client put str usr project images system println file list of files get name list of files directory system println directory list of files get name sftp client quit client disconnect exception system println exception connecting remote server main string args exception sftp test obj sftp test obj con calling function,class,"['java', 'ssh', 'sftp', 'j2ssh']",ssh
50241692,connect ssh lport string rhost host actual host string host host actual host rport string user user actual user string password string dbuser name user actual user string dbpassword string driver name com mysql jdbc driver string url jdbc mysql rport user dbuser name password dbpassword use ssl true connection conn null session session null set strict host key checking property avoid unknown host key issue java util properties config java util properties config put strict host key checking jsch jsch jsch session jsch get session user host session set password password session set config config session connect system println connected assinged port session set port forwarding lport rhost rport system println localhost assinged port rhost rport system println port forwarded mysql database connectivity class name driver name new instance conn driver manager get connection url system println database connection established system println done exception print stack trace conn null conn closed system println closing database connection conn close sqlexception print stack trace session null session connected system println closing ssh connection session disconnect,function,"['java', 'mysql', 'jdbc', 'ssh', 'database-connection']",ssh
