id,text,question_code_type,tags,class
27480126,jsch jsch null session session null channel channel null channel sftp null try jsch jsch system println setting up sftp connection session jsch get session username host session set password pass system println sftp configration complete java util properties config java util properties config put strict host key checking session set config config system println attempting connect session set config preferred authentications publickey keyboard interactive password session connect system println session connected channel session open channel sftp channel connect system println channel connected channel sftp channel system println connection established exception print stack trace try string temp folder in local users desktop test string destiantion hta1 home pin dap75a destination demo string server temp destination hta1 home pin dap75a temp destination demo string destiantion hta1 home pin dap75a destination demo demo txt string source users documents demo txt system println starting upload put source destiantion system println upload finished system println starting downlaod get destiantion temp folder in local system println file transfer complete catch exception print stack trace disconnect session disconnect,code_block,"['java', 'ssh', 'putty', 'jsch']",sftp
32768531,channel channel channel shell get session open channel shell channel connect print stream print stream channel get output stream println bin bash println sftp akumar sindh flush,code_block,"['java', 'sftp', 'jsch']",sftp
53809958,put file string report string user string password string location string folder exception status true jsch shell jsch session session null session shell get session user location session set password password session set config strict host key checking session connect channel channel null channel session open channel shell channel set input stream null channel set output stream null channel session open channel sftp channel connect channel sftp sftp channel sftp channel sftp cd folder file output file file report file input stream file input stream file input stream output file sftp put file input stream output file get name session disconnect status,function,"['java', 'sftp', 'jsch', 'data-corruption']",sftp
29624763,expression remote directory expression literal expression si sftp sample spel expression parser parser spel expression parser expression file name expression parser parse expression payload name template sftp remote file template session factory template set charset utf template set bean factory bean factory template set auto create directory true template set remote directory expression remote directory expression template set file name expression file name expression template set temporary file suffix writing template set use temporary file name true,code_block,"['java', 'spring', 'sftp', 'spring-integration', 'messaging']",sftp
24744664,file file file source file name final message file message message builder payload file build final message channel input channel ac get bean input channel message channel input channel send message,code_block,"['java', 'spring', 'spring-batch', 'spring-integration']",sftp
55963018,string file u01 apps tpms applstg2 ken test test file string dest dir usr local jboss server applstg2 backup caused failure string dest dir u01 apps tpms applstg2 ken test backup success remote file remote file remote file file ssh open sftp channel remote file rename dest dir test file,code_block,"['java', 'sftp', 'jsch', 'file-rename', 'file-move']",sftp
14853289,vector channel sftp ls entry list sftp channel ls gz channel sftp ls entry entry list set add entry sftp channel get entry get filename file destination,code_block,"['java', 'hashset', 'jsch']",sftp
24401930,org apache commons vfs2 file object import org apache commons vfs2 file system exception import org apache commons vfs2 file system options import org apache commons vfs2 selectors import org apache commons vfs2 impl standard file system manager import org apache commons vfs2 provider sftp sftp file system config builder import java io file the sftputil containing uploading downloading checking file exists deleting functionality using apache commons vfs virtual file system library author ashok public sftputility main string args string host name string username user string password password network string local file path opt fake file txt string remote file path opt file txt string remote temp file path tmp upload host name username password local file path remote file path exist host name username password remote file path download host name username password local file path remote file path move host name username password remote file path remote temp file path delete host name username password remote file path method upload file remote server param host name host name server param username user name login param password password login param local file path local file path should contain entire local file path directory filename separator param remote file path remote file path should contain entire remote file path directory filename separator upload string host name string username string password string local file path string remote file path file file file local file path file exists runtime exception error local file found standard file system manager manager standard file system manager manager init create local file object file object local file manager resolve file file get absolute path create remote file object file object remote file manager resolve file create connection string host name username password remote file path create default options use create default options place fs options default options ashok copy local file sftp server remote file copy from local file selectors select self system println file upload success exception runtime exception manager close move string host name string username string password string remote src file path string remote dest file path standard file system manager manager standard file system manager manager init create remote object file object remote file manager resolve file create connection string host name username password remote src file path create default options file object remote dest file manager resolve file create connection string host name username password remote dest file path create default options remote file exists remote file move to remote dest file system println move remote file success true system println source file exist false exception runtime exception manager close method download file remote server location param host name host name server param username user name login param password password login param local file path local file path should contain entire local file path directory filename separator param remote file path remote file path should contain entire remote file path directory filename separator download string host name string username string password string local file path string remote file path standard file system manager manager standard file system manager manager init append downlaod sftp given file name string download file path local file path substring local file path last index of downlaod sftp local file path substring local file path last index of local file path length create local file object change location necessary download file path file object local file manager resolve file local file path create remote file object file object remote file manager resolve file create connection string host name username password remote file path create default options copy local file sftp server local file copy from remote file selectors select self system println file download success exception runtime exception manager close method delete specified file remote system param host name host name server param username user name login param password password login param local file path local file path should contain entire local file path directory filename separator param remote file path remote file path should contain entire remote file path directory filename separator delete string host name string username string password string remote file path standard file system manager manager standard file system manager manager init create remote object file object remote file manager resolve file create connection string host name username password remote file path create default options remote file exists remote file delete system println delete remote file success exception runtime exception manager close check remote file exist function method check remote file exists specified remote location param host name host name server param username user name login param password password login param remote file path remote file path should contain entire remote file path directory filename separator returns file exists specified remote location exist string host name string username string password string remote file path standard file system manager manager standard file system manager manager init create remote object file object remote file manager resolve file create connection string host name username password remote file path create default options system println file exist remote file exists remote file exists exception runtime exception manager close generates sftp url connection string param host name host name server param username user name login param password password login param remote file path remote file path should contain entire remote file path directory filename separator concatenated sftp url string string create connection string string host name string username string password string remote file path remote file path starts with remote file path starts with remote file path remote file path substring sftp username password host name remote file path method setup sftp config file system options object containing specified configuration options file system exception file system options create default options file system exception create sftp options file system options opts file system options ssh key checking sftp file system config builder get instance set strict host key checking opts using following line cause vfs choose file system root vfs root if wanted use user home vfs root set 2nd method parameter true root directory set user home sftp file system config builder get instance set user dir is root opts false timeout count milliseconds sftp file system config builder get instance set timeout opts opts,class,"['java', 'apache', 'intellij-idea']",sftp
26775846,properties props properties props put strict host key checking jsch jsch jsch session jsch get session username host session set config props session set password password session connect ch channel sftp session open channel sftp ch connect takes sftp connection try ch cd filepath,code_block,['java'],sftp
11214129,com jcraft jsch public sftp string get file string host string user string pass string local path string remote path jsch jsch jsch session session null session jsch get session user host session set config strict host key checking session set password pass session connect channel channel session open channel sftp channel connect channel sftp sftp channel channel sftp channel sftp channel get remote path local path sftp channel exit session disconnect jsch exception print stack trace sftp exception print stack trace string result ok result,class,"['java', 'lotus-notes', 'lotus-domino', 'lotusscript', 'jsch']",sftp
31625969,java io file import java io file input stream import java io file not found exception import com jcraft jsch channel import com jcraft jsch channel sftp import com jcraft jsch jsch import com jcraft jsch jsch exception import com jcraft jsch session import com jcraft jsch sftp exception public scp scp transfer string sftphost ip address sftpport string sftpuser username string sftppass password string sftpworkingdir working dir path session session null channel channel null channel sftp channel sftp null system println preparing host information sftp jsch jsch jsch session jsch get session sftpuser sftphost sftpport session connect jsch exception todo auto generated block print stack trace session set password sftppass java util properties config java util properties config put strict host key checking session set config config session connect jsch exception todo auto generated block print stack trace system println host connected channel session open channel sftp jsch exception todo auto generated block print stack trace channel connect jsch exception todo auto generated block print stack trace system println sftp channel opened connected channel sftp channel sftp channel system println sftpworkingdir channel sftp cd sftpworkingdir sftp exception todo auto generated block print stack trace string path system get property user home file file users khun test file txt channel sftp put file input stream get name file not found exception todo auto generated block print stack trace sftp exception todo auto generated block print stack trace system println file transfered successfully host channel sftp exit system println sftp channel exited channel disconnect system println channel disconnected session disconnect system println host session disconnected get absolute path delete system println file deleted main string args transfer,class,"['java', 'file', 'jsch']",sftp
33067009,init try jsch jsch jsch panel panel panel text area log text area panel add log add panel print stream print stream print stream custom output stream log system set out print stream system set err print stream session session jsch get session akumar banas string passwd properties config properties config put strict host key checking session set config config session set password passwd session connect making connection timeout channel channel session open channel shell channel set input stream system channel set output stream system channel connect print stream println sftp akumar banas print stream flush catch exception system println this code making textarea output stream custom output stream output stream text area text area custom output stream text area text area text area text area override write ioexception redirects data text area text area append string value of scrolls text area end data text area set caret position text area get text length,function,"['java', 'swing', 'applet', 'awt', 'jsch']",sftp
54204455,integration flow local to remote push string local directory string remote directory string adapter name integration flows files inbound adapter paths get local directory file regex filter file pattern regex prevent duplicates false poller pollers fixed delay get poller interval ms max messages per poll get max fetch size error channel error channel transactional transaction manager transaction synchronization factory mm push sftp sync factory moves processed files id adapter name handle sftp outbound adapter mm push sftp session factory remote directory get remote root dir remote directory1 remote directory get remote root dir remote directory2 way correct temporary file suffix tmp get,function,"['java', 'spring-integration', 'sftp', 'spring-integration-sftp']",sftp
29698274,setup server ioexception sshd ssh server set up default server sshd set file system factory native file system factory override file system view create file system view session session native file system view session get username false override string get virtual user dir test folder get root get absolute path sshd set port sshd set subsystem factories arrays named factory command list sftp subsystem factory sshd set command factory scp command factory sshd set key pair provider simple generator host key provider test folder new file hostkey ser get absolute path sshd set password authenticator password authenticator authenticate string username string password server session session string utils equals username username string utils equals password password session listener event session listener sshd start,function,"['java', 'listener', 'sftp', 'mina']",sftp
50346293,connect connect true cons attempts cons attempts thread sleep interrupted exception ex finally connect false public connect session jsch get session user host port session set timeout session set config strict host key checking session connect channel channel session open channel sftp channel connect sftp channel sftp channel true jsch exception ex my logger log level severe ex get message false,function,"['java', 'recursion', 'networking', 'timeout', 'jsch']",sftp
9566050,string tmp name dest tmp channel put source tmp name channel rename tmp name dest,code_block,"['java', 'sftp', 'jsch']",sftp
46810269,value ftp file host private string host value ftp file port private port value ftp file user private string user value ftp file password private string password value directorry file remote private string remote dir value directorry file poller delay final string poller delay value directory file remote move private string move directory bean public session factory ls entry sftp session factory default sftp session factory factory default sftp session factory true factory set host host factory set port port factory set user user factory set password password factory set allow unknown keys true caching session factory ls entry factory bean public sftp inbound file synchronizer sftp inbound file synchronizer sftp inbound file synchronizer file synchronizer sftp inbound file synchronizer sftp session factory file synchronizer set delete remote files false file synchronizer set remote directory remote dir file synchronizer set filter sftp simple pattern file list filter xlsx file synchronizer bean inbound channel adapter channel sftp channel poller poller fixed delay poller delay public message source file sftp message source sftp inbound file synchronizing message source source sftp inbound file synchronizing message source sftp inbound file synchronizer source set local directory file ftp inbound source set auto create local directory true source set local filter accept once file list filter file source bean service activator input channel sftp channel public message handler handler message handler override handle message message message messaging exception ftp order request handler handle file message get payload ioexception print stack trace bean service activator input channel sftp channel public message handler handler out sftp outbound gateway sftp session factory mv move directory,code_block,"['java', 'spring', 'spring-integration', 'sftp', 'spring-integration-sftp']",sftp
33604129,sftp file string local dir string local file name string local absolute file name string target host target port string target dir string identity file string target user id string target password error code exception session session null channel sftp sftp channel null jsch jsch jsch try session jsch get session target user id target host target port session set config strict host key checking identity file null jsch add identity identity file target password null session set password target password session connect channel channel session open channel sftp channel connect sftp channel channel sftp channel sftp channel cd target dir sftp channel lcd local dir sftp channel get local absolute file name log trace enabled log trace trace prefix local file name done sftp exception system println error connecting target host error code exception error code communication failure finally sftp channel null sftp channel exit session null session disconnect,function,"['java', 'sftp', 'jsch']",sftp
35358762,java util vector import com jcraft jsch channel import com jcraft jsch channel sftp import com jcraft jsch jsch import com jcraft jsch session public listremoteserver param args suppress warnings unchecked main string args string sftphost xxxxx sftpport string sftpuser xxx string sftppass xxxxx string sftpworkingdir root session session null channel channel null channel sftp channel sftp null jsch jsch jsch session jsch get session sftpuser sftphost sftpport session set password sftppass java util properties config java util properties config put strict host key checking session set config config session connect channel session open channel sftp channel connect channel sftp channel sftp channel channel sftp cd sftpworkingdir vector filelist channel sftp ls sftpworkingdir filelist size system println filelist get string exception ex ex print stack trace,class,"['java', 'remote-server', 'jsch', 'ls']",sftp
58694803,jsch sch jsch try sch set known hosts users user ssh known hosts sch add identity keys id rsa pass session session sch get session test session connect channel channel session open channel sftp jsch exception print stack trace,code_block,"['java', 'windows', 'jsch', 'openssh']",sftp
54307487,value sftp host private string host value sftp port private port value sftp user private string user value sftp private key null private resource private key value sftp private key passphrase private string private key passphrase value sftp password null private string password private file service file service autowired public sftp config file service file service file service file service bean public session factory ls entry sftp session factory default sftp session factory factory default sftp session factory true factory set host host factory set port port factory set user user private key null factory set private key private key factory set private key passphrase private key passphrase factory set password password factory set allow unknown keys true caching session factory ls entry factory bean public integration flow sftp outbound flow integration flows sftp channel handle sftp outbound adapter sftp session factory file exists mode fail remote directory expression headers path use temporary file name false auto create directory true file name generator message string message get headers get file name advice expression advice get bean public advice expression advice expression evaluating request handler advice advice expression evaluating request handler advice advice set success channel name integration flow input advice set on success expression string payload advice set failure channel name integration flow input advice set on failure expression string payload advice set trap exception true advice bean public integration flow integration flow handle message handler file service on files upload messaging gateway public upload gateway gateway request channel sftp channel upload payload file file header file name string file name header path string path header parent id long parent id,code_block,"['java', 'spring-integration', 'sftp', 'spring-integration-sftp']",sftp
21386630,com jcraft jsch channel com jcraft jsch channel sftp com jcraft jsch jsch com jcraft jsch session main void main string args string host hostname string login username string password pass port string remote directory directory path string local directory directory path session session null channel channel null channel sftp sftp channel null jsch jsch jsch session jsch get session login host port session set password password java util properties config java util properties config put strict host key checking session set config config session connect channel session open channel sftp channel connect sftp channel channel sftp channel sftp channel get remote directory local directory exception ex ex print stack trace,class,"['java', 'file-io', 'properties', 'sftp', 'jsch']",sftp
18835756,jsch jsch jsch channel sftp sftp channel session session channel channel output stream os session jsch get session username host session set password password session set config strict host key checking session connect channel session open channel sftp channel connect sftp channel channel sftp channel os sftp channel get output stream exception,code_block,"['java', 'ssh', 'jsch']",sftp
59369634,override configure exception error handler default error handler maximum redeliveries redelivery delay retry attempted log level logging level warn direct transfer file process request processor log input folder exchange property input endpoint log output folder exchange property output endpoint poll enrich simple exchange property input endpoint timeout aggregation strategy request aggregator choice body not null exchange property output endpoint true otherwise log empty body exiting stop end,function,"['java', 'apache-camel']",sftp
32878209,java io buffered input stream import java io buffered output stream import java io file import java io file output stream import java io output stream import com jcraft jsch channel import com jcraft jsch channel sftp import com jcraft jsch jsch import com jcraft jsch session public sftpin java sftpin java main string args string sftphost server name sftpport string sftpuser username string sftppass password string sftpworkingdir fgv session session null channel channel null channel sftp channel sftp null jsch jsch jsch session jsch get session sftpuser sftphost sftpport session set password sftppass java util properties config java util properties config put strict host key checking session set config config session connect channel session open channel sftp channel connect channel sftp channel sftp channel channel sftp cd sftpworkingdir buffer buffered input stream bis buffered input stream channel sftp get fgv us bs fgvcustoms entry loader service xml file new file file workspace crap src org raghav stuff xml from server xml output stream os file output stream new file buffered output stream bos buffered output stream os read count system println getting line read count bis read buffer system println writing bos write buffer read count session null system println killing session session disconnect bis close bos close system exit exception ex ex print stack trace,class,"['java', 'xml', 'list', 'file', 'sftp']",sftp
46013658,jsch jsch jsch jsch set known hosts host file session jsch get session sftpuser sftphost sftpport session set password sftppass java util properties config java util properties config put strict host key checking session set config config session connect channel session open channel sftp channel connect,code_block,"['java', 'linux', 'amazon-ec2', 'sftp', 'jsch']",sftp
31246546,input stream stream sftp client get filename buffered reader br buffered reader input stream reader stream string line true try line br read line line null system println end file reached sleeping thread sleep sleep time system println retrying data else something line print system println line exception system println something went wrong,code_block,"['java', 'sftp', 'jsch']",sftp
16302826,file object file vfs resolve file uri file content content remote get content input stream source content get input stream byte array output stream target byte array output stream copy source target content get size hack prevents null pointer next line string type content get content info get content type,code_block,"['java', 'apache-commons-vfs']",sftp
59374086,integration flow build sftp inbound integration flow integration flows sftp inbound streaming adapter build sftp remote file template remote directory get remote directory path filter build remote file filter remote file separator optional nullable get remote file separator else default remote path separator max fetch size optional nullable get max fetch size else default max fetch size source polling channel adapter spec source polling channel adapter spec id get sftp inbound streaming adapter identifier auto startup true poller build poller spec handle handle message get allows build regex filter files regex link string string build regex file filter string format get file extension to filter allows build instance link sftp remote file template instance link sftp remote file template sftp remote file template build sftp remote file template sftp remote file template sftp remote file template sftp remote file template get sftp session factory sftp remote file template set auto create directory true sftp remote file template allows build filters apply remote files instance link composite file list filter suppress warnings resource composite file list filter ls entry build remote file filter chain file list filter ls entry nosonar add filters sftp regex pattern file list filter build regex file filter get sftp persistent accept once file list filter allows build poller specifications instance link poller spec poller spec build poller spec pollers fixed delay optional nullable get poller delay in seconds else default poller delay in seconds time unit seconds transactional transaction synchronization factory get transaction synchronization factory,function,"['java', 'filter', 'spring-integration', 'dsl', 'handle']",sftp
58256363,java io file import java io ioexception import net schmizz sshj sshclient import net schmizz sshj sftp sftpclient import net schmizz sshj userauth keyprovider open sshkey file import net schmizz sshj xfer file system file import net schmizz sshj transport verification promiscuous verifier string username scansionitesz string remote dir files string remote file prova delega pdf string local dir users versim desktop final sshclient ssh sshclient ssh add host key verifier promiscuous verifier ssh connect server try file private key file open sshprivate key key provider keys ssh load keys private key get path open sshkey file key open sshkey file key init begin openssh private key key end openssh private key ssh ed25519 key scansionitesz tes ssh auth publickey username key sftpclient sftp ssh new sftpclient sftp put file system file local dir remote file remote dir sftp close ssh disconnect,invalid,"['java', 'sftp', 'sshj', 'ed25519']",sftp
37708436,upload file string contents exception jsch set logger jschlogger connect if disconected logger info channel connected channel connected output stream os channel put dts4 up g5tb4 s60301 os write contents get bytes os flush os close protected connect if disconected jsch exception session connected logger info log event create connect if disconected reconnecting session channel session connect channel null channel exit channel channel sftp session open channel sftp channel connected logger info log event create connect if disconected reconnecting channel channel connect,function,"['java', 'sftp', 'jsch', 'mainframe', 'zos']",sftp
26303706,send string sftp host sftp port string user string ssh private key path string ssh passphrase string sftp dir string file name session session null channel channel null channel sftp channel sftp null file input stream fis null jsch jsch jsch jsch add identity ssh private key path ssh passphrase java util properties config java util properties config put strict host key checking session set config config session connect channel session open channel sftp channel connect channel sftp channel sftp channel channel sftp cd sftp dir file file file name fis file input stream channel sftp put fis get name channel sftp overwrite exception ex logger error sending file failed ex runtime exception ex fis null fis close ioexception logger error error closing stream channel sftp null channel sftp exit channel null channel disconnect session null session disconnect,function,"['java', 'ssh', 'sftp', 'jsch']",sftp
12314842,string message text text channel sftp channel com jcraft jsch channel sftp session open channel sftp channel connect data output stream data output stream channel put filename write bytes message text,code_block,"['java', 'spring', 'sftp', 'jsch']",sftp
31388036,sftp server starter ssh server sshd logger logger logger factory get logger sftp server starter start sshd ssh server set up default server sshd set port sshd set host localhost sshd set password authenticator my password authenticator sshd set publickey authenticator my publickey authenticator sshd set key pair provider simple generator host key provider sshd set subsystem factories arrays named factory command list sftp subsystem factory sshd set command factory scp command factory sshd set file system factory virtual file system factory root logger info starting sshd start logger info started ioexception todo auto generated block print stack trace logger info can start server,class,"['java', 'sftp', 'apache-mina', 'mina']",sftp
53565516,java util properties import com jcraft jsch jsch import com jcraft jsch jsch exception import com jcraft jsch session public test jsch set logger test logger main string args jsch exception test test test string identity file path id rsa known good sftp site test connect test known good site username identity file failing sftp site test connect test failing site different username identity file connect string host string user port string identity file jsch exception jsch jsch jsch jsch add identity identity file session session jsch get session user host port properties config properties config put strict host key checking session set config config session connect session disconnect test logger com jcraft jsch logger java util hashtable integer string name java util hashtable name put integer debug debug name put integer info info name put integer warn warn name put integer error error name put integer fatal fatal enabled level true log level string message system err print name get integer level system err println message,class,"['java', 'ssh', 'sftp', 'jsch']",sftp
30845352,copy file sftp file model string hour ioexception standard file system manager manager standard file system manager string dest string format model destination path hour model get name remote directory string format model destination path hour model exists log error error local file found initializes file manager manager init setup sftp configuration file system options opts file system options sftp file system config builder get instance set strict host key checking opts sftp file system config builder get instance set user dir is root opts false sftp file system config builder get instance set timeout opts create sftp uri using host name userid password remote path file name string sftp uri sftp user id password server address remote directory model get name here need the check if the model exists already on sftp create local file object file object local file manager resolve file model get absolute path create remote file object file object remote file manager resolve file sftp uri opts copy local file sftp server remote file copy from local file selectors select self log info file upload successful log info new file created log info dest exception ex log error ex handle bad path model hour manager close,invalid,"['java', 'file', 'sftp', 'apache-commons-vfs']",sftp
40379174,sftp logic main string args string username abc string host ftp abc com port string password abc123 jsch jsch jsch session session null session jsch get session username host port session set config strict host key checking session set password password session connect system println connected channel channel session open channel sftp channel connect system println connected sftp server channel sftp sftp channel channel sftp channel sftp channel get abc txt xyz localfile txt sftp channel exit session disconnect jsch exception print stack trace sftp exception print stack trace,class,"['java', 'sftp', 'file-watcher']",sftp
60477852,connection jsch jsch jsch session jsch get session username host port session set password password session set config max sessions prop max sessions default session set config max startups prop max startups default session set timeout default timeout ms session connect channel session open channel channel channel connect channel sftp channel sftp channel jsch exception connect exception can get connection sftp,function,"['java', 'ssl', 'sftp', 'tls1.2', 'jsch']",sftp
11837948,before public test setup sshd ssh server set up default server sshd set port sshd set key pair provider simple generator host key provider hostkey ser list named factory user auth user auth factories array list named factory user auth user auth factories add user auth none factory sshd set user auth factories user auth factories sshd set publickey authenticator publickey authenticator sshd set command factory scp command factory list named factory command named factory list array list named factory command named factory list add sftp subsystem factory sshd set subsystem factories named factory list sshd start exception print stack trace test public test get file,function,"['java', 'unit-testing', 'sftp']",sftp
52705671,sudo main string arg exception port string name john string ip xxxx string password root jsch jsch jsch session session jsch get session name ip session set password password session set config strict host key checking system println establishing connection session connect system println connection established channel exec channel exec channel exec session open channel exec input stream channel exec get input stream channel exec set command dzdo su john output stream channel exec get output stream write cd xx yy zz get bytes write ls get bytes flush channel exec connect buffered reader reader buffered reader input stream reader string line index string builder sb string builder line reader read line null system println line session disconnect,class,"['java', 'linux', 'sftp', 'jsch']",sftp
7977844,com jcraft jsch channel sftp import com jcraft jsch jsch import com jcraft jsch session import com jcraft jsch sftp progress monitor public sftpexample main string args exception string user root string password password string host port string known hosts filename home world ssh known hosts string source path media nfs genotype txt string dest path genotype txt jsch jsch jsch jsch set known hosts known hosts filename session session jsch get session user host port session set password password session connect channel sftp sftp channel channel sftp session open channel sftp sftp channel connect system println downloading test file sftp channel get source path dest path sftp channel exit session disconnect,class,"['java', 'ssh', 'jsch']",sftp
53198365,bean inbound channel adapter channel sftp channel poller poller fixed delay max messages per poll message source file sftp message source sftp inbound file synchronizing message source source sftp inbound file synchronizing message source sftp inbound file synchronizer source set local directory file sftp inbound source set auto create local directory true source set max fetch size source,function,"['java', 'spring', 'spring-integration', 'spring-integration-sftp']",sftp
58246588,move string host name string username string password string remote src file path string remote dest file path data file object remote file null file object remote dest file null result false standard file system manager manager standard file system manager manager init create remote object remote file manager resolve file create connection string host name username password remote src file path create default options remote dest file manager resolve file create connection string host name username password remote dest file path create default options remote dest file exists remote file exists remote file move to remote dest file null data write data remote dest file data result true data integrity violation exception destination path already exists ioexception logger error error renaming moving file null remote dest file remote dest file close null remote file remote file close file system exception logger warn error closing fileobject get message result file system options create default options file system exception create sftp options file system options opts file system options ssh key checking sftp file system config builder get instance set strict host key checking opts using following line cause vfs choose file system root vfs root if wanted use user home vfs root set 2nd method parameter true root directory set user home sftp file system config builder get instance set user dir is root opts true timeout count milliseconds sftp file system config builder get instance set connect timeout millis opts opts,function,"['java', 'sftp', 'ubuntu-18.04', 'apache-commons-vfs', 'vsftpd']",sftp
60506391,com jcraft jsch jsch ssh jsch session session ssh get session pas host session set config strict host key checking session set config preferred authentications publickey keyboard interactive password session set password pass session connect channel channel session open channel sftp channel connect channel sftp sftp channel sftp channel sftp put tools tmp html var temp temp html channel disconnect session disconnect,invalid,"['java', 'jsch', 'oracle-data-integrator']",sftp
13880498,file output stream output file output stream local file get absolute path get ftpfile type null set binary ftp client set file type get ftpfile type get ftpfile type ftp client set file transfer mode get ftpfile type get log debug enabled get log debug ftp file type get ftpfile type success ftp client retrieve file remote file get name output,code_block,"['java', 'unix', 'ftp', 'sftp', 'ftp-client']",sftp
27232739,com test cvsutil import java util list import org apache log4j logger import com jscape inet sftp sftp import com jscape inet sftp sftp exception import com jscape inet sftp events sftp adapter import com jscape inet ssh util ssh parameters public sftpfile deleter sftp adapter string host name server properties get property test ftp hostname string username server properties get property test ftp login string password server properties get property test ftp password string directory server properties get property test ftp directory sftp sftp org apache log4j logger log logger get logger sftpfile deleter delete dir list string path sftp exception boolean flag false log info file delete started sftp sftp ssh parameters host name username password sftp connect sftp set dir directory string one path sftp get dir listing as string one equals log info deleted folder scenario name one log info check file path directory one system println directory one sftp delete dir directory one true flag true sftp disconnect log info file delete finished flag open connection remote server open connection sftp exception sftp connect disconnect remote server close connection sftp disconnect,class,"['java', 'sftp']",sftp
32852906,file transfer file transfer file transfer jsch jsch jsch try string host port string user user session session jsch get session user host port session jsch get session username session connect bug java net connect exception channel sftp sftp null sftp channel sftp session open channel sftp channel extra config code java util properties config java util properties config put strict host key checking session set config config end extra config code sftp rename users admin desktop work connect one bancorp java work sftp house bmp users admin desktop work connect one bancorp java work sftp house bmp session disconnect jsch exception print stack trace sftp exception print stack trace end,code_block,"['java', 'ssh', 'sftp', 'jsch', 'public-key']",sftp
16465063,package1 import java io buffered input stream import java io buffered output stream import java io file import java io file output stream import java io output stream import com jcraft jsch channel import com jcraft jsch channel sftp import com jcraft jsch jsch import com jcraft jsch session public sftppullsshkeys public sftppullsshkeys public main string args string sftphost ip sftpport string sftpuser username string passphrase passphrase string sftpworkingdir remote directory string prikeyfile open ssh key ppk session session null channel channel null channel sftp channel sftp null try jsch jsch jsch jsch add identity prikeyfile passphrase session jsch get session sftpuser sftphost sftpport session set config strict host key checking session connect channel session open channel sftp channel connect channel sftp channel sftp channel channel sftp cd sftpworkingdir buffer buffered input stream bis buffered input stream channel sftp get file csv file new file file file csv output stream os file output stream new file buffered output stream bos buffered output stream os read count read count bis read buffer system println writing files disk bos write buffer read count bis close bos close exception ex ex print stack trace,class,"['java', 'file', 'sftp', 'jsch']",sftp
13923802,status try sftpclient sftp client sftpclient host username password status sftp client send folder sending folder dest folder batch transfer progress default system println file transfer status success file transfer status success system println status status file transfer exception logger error exception e2 logger error e2,code_block,"['java', 'sftp']",sftp
35406192,com jcraft jsch channel import com jcraft jsch channel sftp import com jcraft jsch jsch import com jcraft jsch proxy socks5 jsch js jsch proxy socks5 ph proxy socks5 proxy server proxy port ph set user passwd proxy un proxy pass com jcraft jsch session sessi js get session sftp un sftpurl sftpport sessi set password sftp password sessi set proxy ph sessi set config strict host checking getting error sessi connect com jcraft jsch jsch exception unknown host key proxy server rsa key fingerprint xx xx xx xx xx xx xx xx xx xx xx xx xx xx xx xx com jcraft jsch session check host session java com jcraft jsch session connect session java com jcraft jsch session connect session java channel ch sessi open channel sftp ch connect channel sftp sftp ch channel sftp ch sftp ch cd remote directory file file to transfer file local directory sftp ch put file input stream file to transfer txt sftp ch disconnect ch disconnect sessi disconnect,invalid,"['java', 'proxy', 'sftp', 'jsch']",sftp
